toi_id,hostname,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2
1009.0,TOI 1009,8868.7,809.8,809.8,,,
1001.0,TOI 1001,7070.0,126.4,126.4,2.01,0.09,0.09
1007.0,TOI 1007,6596.0,139.2,139.2,2.7,0.13,0.13
1012.0,TOI 1012,8928.0,128.7,128.7,2.72,0.13,0.13
1019.0,TOI 1019,7645.0,134.4,134.4,1.56203,0.0481257,0.0481257
1025.0,TOI 1025,8598.7,1245.7,1245.7,,,
1027.0,TOI 1027,4272.0,122.7,122.7,0.68,0.06,0.06
1035.0,TOI 1035,5964.0,128.4,128.4,2.4303801,0.151568,0.151568
1036.0,TOI 1036,5771.0,132.3,132.3,1.18,0.06,0.06
1039.0,TOI 1039,,,,,,
1032.0,TOI 1032,10395.0,320.6,320.6,2.3383701,0.109357,0.109357
1044.0,TOI 1044,5215.2,1166.8,1166.8,,,
1056.0,TOI 1056,6124.3,83.0,83.0,1.36963,0.0633668,0.0633668
1058.0,TOI 1058,5785.0,189.0,189.0,3.4475601,0.174417,0.174417
1042.0,TOI 1042,9917.0,199.6,199.6,3.5086601,0.120121,0.120121
1059.0,TOI 1059,5509.0,186.0,186.0,0.94,0.06,0.06
1060.0,TOI 1060,5687.9,76.0,76.0,1.14,0.07,0.07
1080.0,TOI 1080,3296.0,64.0,64.0,0.199988,0.0059812,0.0059812
1063.0,TOI 1063,5552.0,187.0,187.0,0.791742,0.0453065,0.0453065
1077.0,TOI 1077,5192.0,182.0,182.0,0.984326,,
1083.0,TOI 1083,3614.0,64.0,64.0,0.491323,0.0146852,0.0146852
1086.0,TOI 1086,5818.0,190.0,190.0,2.0840001,0.106131,0.106131
1085.0,TOI 1085,6102.0,193.0,193.0,1.28,,
1091.0,TOI 1091,7348.0,133.8,133.8,2.39,0.09,0.09
1106.0,TOI 1106,5042.0,122.0,122.0,4.94,,
1103.0,TOI 1103,4437.0,124.0,124.0,3.13,,
1114.0,TOI 1114,8048.0,,,,,
1116.0,TOI 1116,5551.0,187.0,187.0,0.906282,0.048892,0.048892
1117.0,TOI 1117,5731.0,132.8,132.8,1.02,0.05,0.05
1124.0,TOI 1124,6690.0,119.9,119.9,1.49,0.07,0.07
1131.0,TOI 1131,5579.0,135.4,135.4,2.39803,0.136922,0.136922
1125.0,TOI 1125,8271.0,143.9,143.9,2.5027299,0.0856759,0.0856759
1137.0,TOI 1137,4919.6,59.0,59.0,6.3070302,,
1139.0,TOI 1139,7947.0,323.7,323.7,1.83,0.06,0.06
1149.0,TOI 1149,8737.5,1310.6,1310.6,,,
1153.0,TOI 1153,6528.3,179.4,179.4,1.69,0.06,0.06
1162.0,TOI 1162,8730.0,979.1,979.1,,,
1163.0,TOI 1163,9311.3,708.9,708.9,,,
1169.0,TOI 1169,6134.3,420.6,420.6,1.24,0.16,0.16
1174.0,TOI 1174,5029.5,59.9,59.9,0.76,0.05,0.05
1180.0,TOI 1180,4738.1,139.3,139.3,0.73,0.05,0.05
1176.0,TOI 1176,6557.7,83.3,83.3,1.57435,0.0662061,0.0662061
1179.0,TOI 1179,4927.9,85.3,85.3,0.78,0.05,0.05
1184.0,TOI 1184,4534.0,127.6,127.6,0.69,0.06,0.06
1186.0,TOI 1186,6115.7,343.6,343.6,2.01,0.09,0.09
1187.0,TOI 1187,6389.0,124.4,124.4,1.4,0.07,0.07
1189.0,TOI 1189,5286.9,447.0,447.0,,,
119.0,TOI 119,5332.0,184.0,184.0,0.82,0.05,0.05
1190.0,TOI 1190,7106.7,186.5,186.5,1.63,0.07,0.07
1194.0,TOI 1194,5339.9,155.2,155.2,0.99,0.06,0.06
1196.0,TOI 1196,6689.0,154.1,154.1,2.06,0.1,0.1
1197.0,TOI 1197,7649.0,290.1,290.1,2.12,0.07,0.07
1204.0,TOI 1204,6711.0,201.0,201.0,1.7756799,0.0832613,0.0832613
1207.0,TOI 1207,6282.0,196.0,196.0,1.10743,0.050495,0.050495
1205.0,TOI 1205,6090.0,193.0,193.0,4.1956,0.181862,0.181862
1208.0,TOI 1208,5626.0,188.0,188.0,0.823019,0.0405528,0.0405528
1215.0,TOI 1215,3751.0,68.0,68.0,0.518,0.077,0.077
1216.0,TOI 1216,4280.0,171.0,171.0,0.635812,0.0770502,0.0770502
1218.0,TOI 1218,5455.96,48.9052,48.9052,1.01825,0.0517361,0.0517361
1219.0,TOI 1219,6734.0,202.0,202.0,1.59,0.06,0.06
1222.0,TOI 1222,6082.0,193.0,193.0,1.32661,0.0595629,0.0595629
1224.0,TOI 1224,3442.0,64.0,64.0,0.404403,0.0120014,0.0120014
1226.0,TOI 1226,5668.15,125.0,125.0,0.986943,0.0490577,0.0490577
1232.0,TOI 1232,5739.0,189.0,189.0,1.09597,0.0537437,0.0537437
1238.0,TOI 1238,3853.0,157.0,157.0,0.62326,0.0182128,0.0182128
124.0,TOI 124,5080.0,181.0,181.0,4.09,,
1241.0,TOI 1241,5826.0,155.529,155.529,2.3387201,0.172542,0.172542
1242.0,TOI 1242,4255.0,128.2,128.2,0.71,0.07,0.07
1243.0,TOI 1243,3489.0,157.0,157.0,0.490729,0.014421,0.014421
1244.0,TOI 1244,4599.0,123.0,123.0,0.720551,0.0534824,0.0534824
1245.0,TOI 1245,3692.0,157.0,157.0,0.52,0.02,0.02
1249.0,TOI 1249,5453.0,117.875,117.875,1.0,0.05,0.05
1248.0,TOI 1248,5227.0,119.505,119.505,0.874131,0.0475929,0.0475929
1251.0,TOI 1251,5273.0,,,0.94,,
1254.0,TOI 1254,5451.0,125.913,125.913,1.0933,0.0570678,0.0570678
1252.0,TOI 1252,5780.0,,,0.624,0.087,0.087
1258.0,TOI 1258,6124.0,126.553,126.553,1.49,0.07,0.07
1263.0,TOI 1263,5098.0,125.822,125.822,0.82,0.05,0.05
1269.0,TOI 1269,5591.0,185.0,185.0,0.848906,0.0452839,0.0452839
1264.0,TOI 1264,5040.0,134.474,134.474,0.97,0.06,0.06
1277.0,TOI 1277,5544.0,120.311,120.311,0.857648,0.0429648,0.0429648
1279.0,TOI 1279,5477.0,120.112,120.112,0.840608,0.0419095,0.0419095
128.0,TOI 128,6086.0,193.0,193.0,1.13,0.05,0.05
1280.0,TOI 1280,4665.0,128.1,128.1,0.746003,0.0567136,0.0567136
1281.0,TOI 1281,6191.0,127.462,127.462,1.32,0.06,0.06
1286.0,TOI 1286,6588.0,247.617,247.617,1.57,0.07,0.07
1287.0,TOI 1287,5891.0,124.622,124.622,1.2103699,0.0578543,0.0578543
1293.0,TOI 1293,5923.0,128.1,128.1,1.11,0.05,0.05
1291.0,TOI 1291,6229.0,123.8,123.8,1.81,0.08,0.08
1295.0,TOI 1295,6470.0,129.5,129.5,1.59715,0.0727236,0.0727236
1301.0,TOI 1301,4820.4,31.6,31.6,0.731699,0.0479774,0.0479774
1302.0,TOI 1302,6530.0,122.3,122.3,1.47,0.06,0.06
1307.0,TOI 1307,5009.6,67.6,67.6,,,
1311.0,TOI 1311,8298.0,276.1,276.1,1.87493,0.0668316,0.0668316
131.0,TOI 131,4174.0,172.0,172.0,0.9,0.19,0.19
1320.0,TOI 1320,,,,,,
1327.0,TOI 1327,8715.0,408.0,408.0,4.12,0.13,0.13
1345.0,TOI 1345,5146.0,122.0,122.0,4.88,,
133.0,TOI 133,4028.0,170.0,170.0,0.650533,0.0558995,0.0558995
1346.0,TOI 1346,4965.0,124.0,124.0,0.784109,0.0494724,0.0494724
1347.0,TOI 1347,5300.0,143.2,143.2,0.846387,0.0434397,0.0434397
1349.0,TOI 1349,5711.1,365.0,365.0,1.27,0.15,0.15
1350.0,TOI 1350,6415.0,152.8,152.8,3.39,0.15,0.15
1355.0,TOI 1355,9218.0,636.1,636.1,1.8527499,0.0672563,0.0672563
1351.0,TOI 1351,,,,,,
1361.0,TOI 1361,7050.0,166.7,166.7,1.66,0.07,0.07
1362.0,TOI 1362,8129.0,122.0,122.0,7.39,,
1364.0,TOI 1364,9598.0,143.1,143.1,3.23,0.1,0.1
1378.0,TOI 1378,8224.0,161.9,161.9,2.92,0.1,0.1
138.0,TOI 138,5722.0,189.0,189.0,1.11,,
1381.0,TOI 1381,9976.0,352.0,352.0,2.62,0.08,0.08
140.0,TOI 140,6174.0,194.0,194.0,2.35511,0.11186,0.11186
1404.0,TOI 1404,6051.5,118.3,118.3,1.03,0.04,0.04
1412.0,TOI 1412,4223.45,133.402,133.402,0.66,0.06,0.06
1413.0,TOI 1413,5427.0,141.322,141.322,0.890109,0.0504724,0.0504724
1410.0,TOI 1410,4634.6,106.7,106.7,0.78,0.06,0.06
1414.0,TOI 1414,7128.0,132.115,132.115,1.58815,0.0671156,0.0671156
142.0,TOI 142,3658.0,162.0,162.0,0.608076,0.0190377,0.0190377
1415.0,TOI 1415,6383.0,130.424,130.424,1.41048,0.0649246,0.0649246
1420.0,TOI 1420,5387.0,136.579,136.579,0.940037,0.0535176,0.0535176
1421.0,TOI 1421,5780.0,,,,,
1432.0,TOI 1432,5587.0,126.4,126.4,0.91,0.05,0.05
1425.0,TOI 1425,5810.6,66.9,66.9,1.49,0.08,0.08
1435.0,TOI 1435,5142.0,122.712,122.712,0.82354,0.0484071,0.0484071
1433.0,TOI 1433,3275.0,157.0,157.0,0.476997,0.0140438,0.0140438
1436.0,TOI 1436,5011.22,102.681,102.681,0.74524,0.0389146,0.0389146
1438.0,TOI 1438,5374.0,183.0,183.0,0.815924,0.0458266,0.0458266
1440.0,TOI 1440,5780.0,,,1.34,0.08,0.08
1445.0,TOI 1445,6240.0,153.608,153.608,1.06,0.05,0.05
1446.0,TOI 1446,5180.0,101.324,101.324,0.83031,0.0398744,0.0398744
1447.0,TOI 1447,6906.0,,,4.12041,,
1448.0,TOI 1448,3391.0,157.0,157.0,0.381586,0.0113779,0.0113779
1449.0,TOI 1449,5780.0,,,0.604385,0.0249697,0.0249697
1450.0,TOI 1450,3407.0,157.0,157.0,0.473603,0.0139457,0.0139457
1453.0,TOI 1453,4920.0,127.0,127.0,0.71,0.05,0.05
1454.0,TOI 1454,6075.0,137.6,137.6,1.14394,0.0547236,0.0547236
1455.0,TOI 1455,6458.8,157.5,157.5,1.35,0.06,0.06
1460.0,TOI 1460,5766.0,,,1.1282001,,
1464.0,TOI 1464,5290.0,129.841,129.841,0.854841,0.0491557,0.0491557
1472.0,TOI 1472,5103.0,131.442,131.442,0.859483,0.0540654,0.0540654
1467.0,TOI 1467,3834.0,157.0,157.0,0.490737,0.0145151,0.0145151
1473.0,TOI 1473,5958.0,121.256,121.256,0.99,0.04,0.04
1475.0,TOI 1475,10012.0,185.641,185.641,1.88016,0.0501608,0.0501608
149.0,TOI 149,5095.6,1212.6,1212.6,,,
1520.0,TOI 1520,6153.0,155.5,155.5,1.5,0.07,0.07
153.0,TOI 153,6338.3,291.5,291.5,1.49,,
1532.0,TOI 1532,6659.0,172.5,172.5,1.41,0.06,0.06
1537.0,TOI 1537,5999.0,169.8,169.8,0.96,0.05,0.05
1544.0,TOI 1544,4630.4,97.1,97.1,,,
1588.0,TOI 1588,9503.0,123.0,123.0,5.96,,
155.0,TOI 155,6220.5,151.8,151.8,1.79,0.08,0.08
159.0,TOI 159,6979.2,136.5,136.5,1.58746,0.0717136,0.0717136
1606.0,TOI 1606,5626.5,213.9,213.9,1.55,0.01,0.01
585.0,TOI 585,6118.1,137.4,137.4,1.66,0.08,0.08
72532.0,0.0172532,,,,,,
,124.9,124.9,1.75,0.1,0.1,,
5490.0,TOI 5490,5706.5,105.1,105.1,1.67,0.08,0.08
5463.0,TOI 5463,6810.0,167.1,167.1,1.60902,,
5493.0,TOI 5493,6151.0,126.674,126.674,1.03824,0.0483694,0.0483694
5511.0,TOI 5511,3628.0,157.0,157.0,0.51,0.02,0.02
5507.0,TOI 5507,3514.0,157.0,157.0,0.356879,0.0106073,0.0106073
5515.0,TOI 5515,5494.0,126.257,126.257,0.835682,0.044211,0.044211
5519.0,TOI 5519,3443.0,157.0,157.0,0.365053,0.0111362,0.0111362
5518.0,TOI 5518,6948.0,189.1,189.1,1.12,0.06,0.06
5522.0,TOI 5522,6294.0,127.014,127.014,1.451,0.0793919,0.0793919
5525.0,TOI 5525,3288.0,157.0,157.0,0.418181,0.0124382,0.0124382
5530.0,TOI 5530,3888.0,157.0,157.0,0.525437,0.0158777,0.0158777
553.0,TOI 553,5465.0,186.0,186.0,0.839854,0.102877,0.102877
5531.0,TOI 5531,5788.42,152.86,152.86,1.10259,0.064804,0.064804
5532.0,TOI 5532,3975.0,157.0,157.0,0.662052,0.0195767,0.0195767
5533.0,TOI 5533,7173.0,126.702,126.702,1.79821,0.07799,0.07799
5536.0,TOI 5536,6555.0,135.3,135.3,3.22,0.15,0.15
5539.0,TOI 5539,5595.7,105.3,105.3,0.91,0.04,0.04
554.0,TOI 554,6337.87,44.6906,44.6906,1.42717,0.0557185,0.0557185
5544.0,TOI 5544,5086.0,315.4,315.4,0.877822,0.0575729,0.0575729
5545.0,TOI 5545,4427.0,122.0,122.0,1.06738,,
5550.0,TOI 5550,5923.8,142.4,142.4,1.13,0.06,0.06
5543.0,TOI 5543,5058.0,128.443,128.443,0.853329,0.0515628,0.0515628
5553.0,TOI 5553,4732.72,107.815,107.815,0.814343,0.0539498,0.0539498
5561.0,TOI 5561,3449.0,157.0,157.0,0.490442,0.0172532,0.0172532
5572.0,TOI 5572,4571.0,123.5,123.5,0.72,0.06,0.06
5574.0,TOI 5574,3999.0,123.9,123.9,0.87,0.09,0.09
5578.0,TOI 5578,4340.0,121.8,121.8,0.69,0.06,0.06
5589.0,TOI 5589,5707.5,,,1.89,,
5598.0,TOI 5598,3584.0,157.0,157.0,0.53,0.02,0.02
5605.0,TOI 5605,4374.8,127.3,127.3,0.74,0.06,0.06
5601.0,TOI 5601,4541.0,122.0,122.0,0.77,,
5604.0,TOI 5604,6413.0,219.3,219.3,1.47,0.07,0.07
5623.0,TOI 5623,5286.0,122.0,122.0,1.28,,
5608.0,TOI 5608,4661.0,131.5,131.5,0.8,0.06,0.06
5653.0,TOI 5653,6038.0,127.2,127.2,1.07,0.05,0.05
5657.0,TOI 5657,4708.0,123.0,123.0,0.65,,
5662.0,TOI 5662,3687.0,157.0,157.0,0.62,0.02,0.02
5659.0,TOI 5659,5845.3,117.7,117.7,1.44,,
5683.0,TOI 5683,3448.0,157.0,157.0,0.64,0.09,0.09
5666.0,TOI 5666,5526.0,122.0,122.0,1.51,,
5690.0,TOI 5690,6288.9,121.5,121.5,1.79,0.08,0.08
570.0,TOI 570,5973.0,192.0,192.0,1.31,0.06,0.06
5700.0,TOI 5700,5329.0,121.7,121.7,0.82,0.04,0.04
5665.0,TOI 5665,6064.0,122.0,122.0,2.03,,
5705.0,TOI 5705,5888.0,123.7,123.7,0.98,0.05,0.05
5706.0,TOI 5706,4717.0,107.8,107.8,1.05486,0.0768844,0.0768844
5707.0,TOI 5707,5553.0,119.845,119.845,0.93,0.05,0.05
5709.0,TOI 5709,3600.0,157.0,157.0,0.495592,0.0145958,0.0145958
5713.0,TOI 5713,3271.0,157.0,157.0,0.292425,0.0086479,0.0086479
5712.0,TOI 5712,6057.0,127.331,127.331,1.1743,0.0554774,0.0554774
5714.0,TOI 5714,5610.2,105.923,105.923,0.961354,0.0505553,0.0505553
5716.0,TOI 5716,3331.0,157.0,157.0,0.225966,0.0068267,0.0068267
5726.0,TOI 5726,5874.0,119.318,119.318,1.10649,0.0514447,0.0514447
5727.0,TOI 5727,5712.0,122.9,122.9,1.44969,0.0704321,0.0704321
5728.0,TOI 5728,3444.0,157.0,157.0,0.375994,0.0111753,0.0111753
5738.0,TOI 5738,3717.0,157.0,157.0,0.569914,0.0168518,0.0168518
573.0,TOI 573,3404.0,67.0,67.0,0.338,0.057,0.057
5740.0,TOI 5740,4552.0,129.934,129.934,0.788247,0.0637311,0.0637311
5747.0,TOI 5747,3466.0,157.0,157.0,0.420908,0.0124246,0.0124246
5748.0,TOI 5748,6154.0,175.3,175.3,1.67,0.08,0.08
5749.0,TOI 5749,6024.0,133.7,133.7,3.4,0.17,0.17
5751.0,TOI 5751,5219.0,125.0,125.0,1.04,,
5752.0,TOI 5752,5616.2,45.3,45.3,1.02,,
5756.0,TOI 5756,3517.0,157.0,157.0,0.56,0.02,0.02
5759.0,TOI 5759,6075.0,122.0,122.0,1.36,,
5774.0,TOI 5774,5662.6,129.1,129.1,0.95,,
5776.0,TOI 5776,5900.0,117.7,117.7,1.76,0.08,0.08
5781.0,TOI 5781,4942.0,122.0,122.0,3.05,,
5788.0,TOI 5788,5664.0,118.1,118.1,0.86,0.04,0.04
5786.0,TOI 5786,6280.0,134.5,134.5,1.33,0.06,0.06
579.0,TOI 579,4959.7,59.4,59.4,4.94,0.12,0.12
5800.0,TOI 5800,4821.0,122.8,122.8,0.817034,0.0545729,0.0545729
5799.0,TOI 5799,3521.0,157.0,157.0,0.343358,0.0102719,0.0102719
5807.0,TOI 5807,6815.9,110.6,110.6,1.65,0.06,0.06
580.0,TOI 580,11159.0,371.3,371.3,1.58,0.05,0.05
5841.0,TOI 5841,5678.0,136.9,136.9,1.8,0.09,0.09
5848.0,TOI 5848,5964.0,122.0,122.0,1.74,,
585.0,TOI 585,6118.1,137.4,137.4,1.66,0.08,0.08
5871.0,TOI 5871,6339.0,147.0,147.0,1.1,0.05,0.05
5872.0,TOI 5872,6032.0,165.2,165.2,1.14,0.05,0.05
5814.0,TOI 5814,4986.0,129.0,129.0,0.83,0.05,0.05
5877.0,TOI 5877,8722.0,717.2,717.2,2.47,0.09,0.09
5891.0,TOI 5891,6283.0,153.1,153.1,2.4,0.12,0.12
5930.0,TOI 5930,6289.0,137.0,137.0,1.94,0.09,0.09
5898.0,TOI 5898,5369.0,128.7,128.7,1.92,0.1,0.1
5919.0,TOI 5919,5393.0,144.0,144.0,2.13,0.12,0.12
5941.0,TOI 5941,4738.0,126.1,126.1,0.69,0.05,0.05
5945.0,TOI 5945,6117.0,122.0,122.0,1.38,,
594.0,TOI 594,,,,,,
5946.0,TOI 5946,6742.0,128.0,128.0,2.95,0.16,0.16
5951.0,TOI 5951,6689.0,166.9,166.9,1.59,0.06,0.06
5949.0,TOI 5949,4996.0,122.3,122.3,0.78,0.05,0.05
5954.0,TOI 5954,6906.0,145.4,145.4,2.44,0.11,0.11
5956.0,TOI 5956,3207.0,157.0,157.0,0.485926,0.0165041,0.0165041
5955.0,TOI 5955,3844.0,157.0,157.0,0.590924,0.0174113,0.0174113
5961.0,TOI 5961,3900.68,125.748,125.748,0.70171,0.0732965,0.0732965
5974.0,TOI 5974,3487.0,157.0,157.0,0.371684,0.0111082,0.0111082
5968.0,TOI 5968,5940.0,128.564,128.564,1.06,0.05,0.05
5965.0,TOI 5965,5729.0,183.861,183.861,1.75516,0.0905428,0.0905428
5977.0,TOI 5977,3180.0,157.0,157.0,0.58914,0.0187465,0.0187465
5981.0,TOI 5981,3721.0,157.0,157.0,0.539525,0.0158695,0.0158695
5983.0,TOI 5983,3406.0,157.0,157.0,0.399822,0.0119185,0.0119185
5991.0,TOI 5991,5983.0,121.421,121.421,1.24177,0.0547161,0.0547161
5985.0,TOI 5985,4837.0,121.016,121.016,0.774575,0.0509925,0.0509925
5997.0,TOI 5997,4674.0,123.295,123.295,0.704768,0.0510854,0.0510854
6000.0,TOI 6000,3419.0,157.0,157.0,0.377509,0.0112296,0.0112296
6002.0,TOI 6002,3272.0,157.0,157.0,0.242121,0.0072323,0.0072323
601.0,TOI 601,6221.0,132.6,132.6,3.1,0.26,0.26
6010.0,TOI 6010,5842.0,130.8,130.8,1.48,0.07,0.07
6019.0,TOI 6019,5559.5,112.5,112.5,1.9794101,0.0957664,0.0957664
6016.0,TOI 6016,5807.0,148.796,148.796,1.57,0.08,0.08
602.0,TOI 602,10633.0,303.4,303.4,2.5065,0.0785578,0.0785578
6022.0,TOI 6022,3264.0,157.0,157.0,0.369847,0.011002,0.011002
6027.0,TOI 6027,4389.0,122.0,122.0,1.02903,,
6026.0,TOI 6026,4540.4,108.6,108.6,0.79,0.05,0.05
6034.0,TOI 6034,3628.0,157.0,157.0,0.497905,0.0149054,0.0149054
6044.0,TOI 6044,5957.0,126.826,126.826,1.10261,0.0514573,0.0514573
6029.0,TOI 6029,5852.0,122.0,122.0,2.55,,
605.0,TOI 605,8265.0,,,2.12,,
6048.0,TOI 6048,6235.0,204.173,204.173,1.70647,0.0758291,0.0758291
6047.0,TOI 6047,5583.0,123.0,123.0,0.9697,,
6050.0,TOI 6050,6243.0,136.557,136.557,1.85996,0.0888442,0.0888442
6051.0,TOI 6051,6574.32,207.97,207.97,1.47238,,
6053.0,TOI 6053,7690.0,288.526,288.526,2.12813,0.0836382,0.0836382
6054.0,TOI 6054,6111.67,119.142,119.142,1.61211,0.0704171,0.0704171
6055.0,TOI 6055,3493.0,122.0,122.0,0.679269,,
6057.0,TOI 6057,6402.35,140.99,140.99,2.4084699,0.260206,0.260206
6062.0,TOI 6062,5936.0,130.2,130.2,1.0,0.05,0.05
6066.0,TOI 6066,6335.0,135.8,135.8,1.65,0.07,0.07
6065.0,TOI 6065,6061.0,136.5,136.5,1.38,0.07,0.07
6078.0,TOI 6078,5212.0,123.889,123.889,0.86,0.05,0.05
608.0,TOI 608,7471.9,126.4,126.4,2.14,,
6074.0,TOI 6074,5865.0,135.026,135.026,1.0159301,0.0521859,0.0521859
6080.0,TOI 6080,5680.0,127.769,127.769,1.06221,0.0538694,0.0538694
6082.0,TOI 6082,5694.0,187.0,187.0,1.39,0.07,0.07
609.0,TOI 609,5759.0,128.2,128.2,1.19,0.06,0.06
6102.0,TOI 6102,5878.0,122.0,122.0,0.986176,,
6103.0,TOI 6103,7069.0,137.874,137.874,1.30309,0.0526231,0.0526231
6108.0,TOI 6108,5748.0,122.0,122.0,1.34253,,
6109.0,TOI 6109,5416.1,162.8,162.8,0.95,0.06,0.06
6122.0,TOI 6122,6391.0,126.5,126.5,2.18,0.11,0.11
613.0,TOI 613,4949.2,37.7,37.7,2.19,,
6151.0,TOI 6151,6008.0,289.0,289.0,2.27,0.12,0.12
616.0,TOI 616,,,,,,
6185.0,TOI 6185,6390.0,141.0,141.0,1.5,0.07,0.07
6189.0,TOI 6189,5444.0,122.0,122.0,1.02,,
6202.0,TOI 6202,7767.0,,,1.97,,
6237.0,TOI 6237,6866.0,122.0,122.0,2.11,,
6221.0,TOI 6221,5966.4,107.1,107.1,1.41,0.07,0.07
6245.0,TOI 6245,3106.0,157.0,157.0,0.236457,0.0070855,0.0070855
6240.0,TOI 6240,6393.0,128.7,128.7,1.55,0.1,0.1
6244.0,TOI 6244,5739.2,144.3,144.3,1.3,0.1,0.1
6246.0,TOI 6246,7665.0,187.3,187.3,2.5943999,0.0780352,0.0780352
6253.0,TOI 6253,4902.0,123.673,123.673,0.744485,0.049206,0.049206
6256.0,TOI 6256,6088.0,247.1,247.1,1.30233,0.0594472,0.0594472
6248.0,TOI 6248,6306.0,131.46,131.46,1.35595,0.0603015,0.0603015
6258.0,TOI 6258,3392.0,157.0,157.0,0.380156,0.0112742,0.0112742
6257.0,TOI 6257,6353.0,131.855,131.855,1.31864,0.0586433,0.0586433
6260.0,TOI 6260,7707.0,128.6,128.6,1.96,0.06,0.06
6265.0,TOI 6265,6387.1,114.4,114.4,1.37,0.06,0.06
6266.0,TOI 6266,5039.0,132.8,132.8,0.74,0.05,0.05
6268.0,TOI 6268,6249.0,125.481,125.481,1.4101501,0.0718794,0.0718794
6271.0,TOI 6271,5780.0,,,,,
6274.0,TOI 6274,6498.6,126.5,126.5,2.3323801,0.104789,0.104789
6272.0,TOI 6272,6880.0,132.624,132.624,1.82496,0.093799,0.093799
6276.0,TOI 6276,4633.87,143.288,143.288,0.630715,0.0536482,0.0536482
6282.0,TOI 6282,6055.0,130.9,130.9,1.09,0.05,0.05
6293.0,TOI 6293,4831.0,122.0,122.0,0.93,,
6277.0,TOI 6277,5704.0,131.889,131.889,1.09866,0.0559673,0.0559673
6322.0,TOI 6322,6274.0,155.6,155.6,1.65,0.08,0.08
6324.0,TOI 6324,3358.0,157.0,157.0,0.3,0.01,0.01
6361.0,TOI 6361,5206.0,122.0,122.0,0.81,,
6386.0,TOI 6386,6316.0,122.0,122.0,1.22,,
637.0,TOI 637,5637.0,188.0,188.0,,,
6397.0,TOI 6397,5041.0,122.0,122.0,0.93,,
6395.0,TOI 6395,7487.8,138.5,138.5,2.22,0.12,0.12
6394.0,TOI 6394,5817.2,185.7,185.7,1.46,0.11,0.11
6381.0,TOI 6381,5492.0,135.8,135.8,0.85,0.05,0.05
6455.0,TOI 6455,5811.0,32.9,32.9,1.84758,0.0888945,0.0888945
6463.0,TOI 6463,6543.5,103.3,103.3,1.5187401,0.0907085,0.0907085
647.0,TOI 647,4900.0,122.0,122.0,5.01,,
641.0,TOI 641,5646.0,129.7,129.7,1.04,0.05,0.05
649.0,TOI 649,6779.0,147.4,147.4,2.43,0.11,0.11
6458.0,TOI 6458,6200.93,105.169,105.169,2.0913501,0.081407,0.081407
6556.0,TOI 6556,5996.0,126.5,126.5,1.39,0.07,0.07
6552.0,TOI 6552,5933.0,45.2,45.2,1.53146,0.0829172,0.0829172
6566.0,TOI 6566,6457.0,130.9,130.9,1.89487,0.177528,0.177528
659.0,TOI 659,5990.0,192.0,192.0,1.42,0.07,0.07
6549.0,TOI 6549,5681.0,128.22,128.22,1.56062,0.0801985,0.0801985
6565.0,TOI 6565,6210.0,129.78,129.78,1.46319,0.081691,0.081691
658.0,TOI 658,6521.0,199.0,199.0,1.6,0.08,0.08
6599.0,TOI 6599,3087.0,64.0,64.0,0.202097,0.0060383,0.0060383
6655.0,TOI 6655,5564.0,130.0,130.0,0.91,0.05,0.05
666.0,TOI 666,6680.0,201.0,201.0,2.3351099,0.169547,0.169547
6662.0,TOI 6662,3359.0,157.0,157.0,0.33188,0.0099053,0.0099053
6678.0,TOI 6678,4794.0,126.8,126.8,0.77,0.06,0.06
6689.0,TOI 6689,5377.0,132.736,132.736,1.06754,0.0600302,0.0600302
6683.0,TOI 6683,5009.0,122.0,122.0,0.849464,,
669.0,TOI 669,5581.9,76.0,76.0,0.99,0.04,0.04
6701.0,TOI 6701,6697.0,750.5,750.5,2.0266299,0.144699,0.144699
6702.0,TOI 6702,4454.0,122.71,122.71,0.698505,0.0561809,0.0561809
6705.0,TOI 6705,6392.0,197.0,197.0,2.8927801,0.131065,0.131065
6704.0,TOI 6704,5780.0,,,,,
6706.0,TOI 6706,8044.0,220.0,220.0,1.89254,0.0668945,0.0668945
6708.0,TOI 6708,3264.0,157.0,157.0,0.320782,0.0096852,0.0096852
6709.0,TOI 6709,4799.0,138.811,138.811,0.678033,0.0523719,0.0523719
6712.0,TOI 6712,6016.28,114.525,114.525,2.17401,0.0935806,0.0935806
6713.0,TOI 6713,4944.24,103.209,103.209,0.757603,0.0405226,0.0405226
6714.0,TOI 6714,2824.0,157.0,157.0,0.125969,0.0037185,0.0037185
6715.0,TOI 6715,4743.0,121.631,121.631,0.793587,0.0548744,0.0548744
6716.0,TOI 6716,3190.0,157.0,157.0,0.226654,0.0068166,0.0068166
6721.0,TOI 6721,5693.0,126.0,126.0,1.08355,,
6725.0,TOI 6725,,,,,,
6729.0,TOI 6729,6289.7,108.2,108.2,1.86,0.08,0.08
678.0,TOI 678,5624.0,187.0,187.0,1.057,0.0536432,0.0536432
679.0,TOI 679,6655.0,83.0,83.0,1.91,0.09,0.09
680.0,TOI 680,5967.0,192.0,192.0,1.7628,0.0837786,0.0837786
6837.0,TOI 6837,5872.1,,,1.19,,
6841.0,TOI 6841,5103.41,120.928,120.928,0.836141,0.0511281,0.0511281
686.0,TOI 686,6279.8,127.2,127.2,1.59007,0.0682663,0.0682663
