Host_ID,#,Flare_epcoh_TESS,Fl_Epochh,a,b,Teff,abb,Phase,Obs_time,Chi_Sq
G_219101992_kappa_0.25_42,1,1746.8913794500304,2458746.89137945,1.5191583010247007,-2.5882240741109968,4000,1,0.128540476039052,972000,0.2807190043667961
G_219101992_kappa_0.25_42,1,1760.0205623668107,2458760.0205623666,1.3868437309729822,-2.917620217158379,4000,1,0.656175906676799,972000,0.2586089222377974
G_219101992_kappa_0.25_42,1,1756.8066700328832,2458756.806670033,1.370447763878362,-0.8507694977011239,4000,1,0.7432684970088304,972000,0.3450586599097889
G_219101992_kappa_0.25_43,1,1745.944155761423,2458745.9441557615,1.227406744870772,-2.624050922757677,4000,1,0.6652698245830834,972000,0.3855226713686391
G_219101992_kappa_0.25_43,1,1759.3413946879105,2458759.341394688,1.3562000617342458,-2.839804607456015,4000,1,0.8587480030022562,972000,0.23717127923305453
G_219101992_kappa_0.25_43,1,1752.5927810450971,2458752.592781045,0.8261983485643501,-2.4808124140520116,4000,1,0.6319958456791938,972000,0.42828327331682947
G_219101992_kappa_0.25_43,1,1752.6719476750825,2458752.6719476753,1.2482304624598706,-2.5810489297453247,4000,1,0.4339823407121003,972000,0.17988317786558186
G_219101992_kappa_0.25_43,1,1751.7066702617308,2458751.706670262,1.3108496019408176,-2.7427842347315163,4000,1,0.9525715137831867,972000,0.26567032753486813
G_219101992_kappa_0.25_44,1,1743.2274865461577,2458743.227486546,1.2303089677568653,-2.3528412231154836,4000,1,0.8181786337867379,972000,0.14255951808109452
G_219101992_kappa_0.25_44,2,1753.8775028123741,2458753.8775028125,0.9612543061347293,-1.7754094143114005,4000,1,0.9481818870641291,972000,3.8706536052470044
G_219101992_kappa_0.25_44,1,1754.8080582930052,2458754.808058293,0.924452142822063,-1.8993004583615263,4000,1,0.8442776126787066,972000,4.14295646438726
G_219101992_kappa_0.25_44,1,1755.177502772251,2458755.1775027723,1.192652281907589,-2.6534137243945315,4000,1,0.1125644227489829,972000,0.23738024708137273
G_219101992_kappa_0.25_44,2,1755.3205583511788,2458755.320558351,1.6504569197143657,-4.216937595464846,4000,1,0.1411755384877324,972000,0.1112217801997005
G_219101992_kappa_0.25_46,1,1746.534434412611,2458746.5344344126,1.1134485207104028,-2.717246539116465,4000,1,0.3614090006798506,972000,0.32690536438667933
G_219101992_kappa_0.25_46,1,1741.1872082697569,2458741.1872082697,1.429118555961023,-2.8466321847643594,4000,1,0.6904946678318084,972000,0.1717266440987501
G_219101992_kappa_0.25_47,1,1739.5566531521076,2458739.556653152,1.0634655637091337,-1.9657355279990785,4000,1,0.13326600259169935,972000,0.836715491122741
G_219101992_kappa_0.25_47,2,1747.1677688343277,2458747.167768834,0.8666952945041376,-2.4383408889402607,4000,1,0.6554891389794648,972000,1.0551909614688957
G_219101992_kappa_0.25_47,1,1756.8066700328832,2458756.806670033,1.4450567926507645,-3.2584163449209953,4000,1,0.07543717073276639,972000,0.1976648770864369
G_219101992_kappa_0.25_48,1,1753.4302807070962,2458753.4302807073,1.0469187717582704,-2.7010348527103663,4000,1,0.15387134766206145,972000,0.8496909497038072
G_219101992_kappa_0.25_49,1,1753.167780798421,2458753.1677807984,1.3378195354121882,-2.694144281532968,4000,1,0.859967693965882,972000,0.28008413175030833
G_219101992_kappa_0.25_49,2,1753.6066695438308,2458753.606669544,1.6116199937452107,-3.305341242184134,4000,1,0.9477454430423677,972000,0.1536525373773461
G_219101992_kappa_0.25_49,1,1748.4177715359772,2458748.417771536,1.4102205126475469,-2.751718538265411,4000,1,0.5899838115088641,972000,0.07966077193017648
G_219101992_kappa_0.5_0,1,1755.478891716807,2458755.478891717,0.896274938270519,-2.574126201610483,4000,1,0.6380641746334732,972000,1.0776910181169863
G_219101992_kappa_0.5_0,1,1741.939986094104,2458741.939986094,1.491894801373454,-2.4032638515131053,4000,1,0.958946764562279,972000,0.07492824534350072
G_219101992_kappa_0.5_0,1,1761.262231393242,2458761.2622313933,1.2168841355385729,-2.569842049075085,4000,1,0.5117856797762215,972000,0.1499526498297121
G_219101992_kappa_0.5_0,1,1757.6427817331655,2458757.642781733,1.458471707008988,-3.0747052959401584,4000,1,0.6939402702264488,972000,0.24867794244758662
G_219101992_kappa_0.5_1,1,1758.1247266090518,2458758.124726609,1.4837882495610495,-2.903583984400606,4000,1,0.08506107106804847,972000,0.055165381844232475
G_219101992_kappa_0.5_1,1,1742.9594308578016,2458742.959430858,0.6061644247818417,-1.477236193044238,4000,1,0.4311290112324059,972000,16.513095879438172
G_219101992_kappa_0.5_1,1,1743.7580424250618,2458743.758042425,1.3026759129331638,-2.674956446306177,4000,1,0.787313049659133,972000,0.22847042466462128
G_219101992_kappa_0.5_1,1,1739.1122089220917,2458739.112208922,0.7062610034821798,-2.3724842245271827,4000,1,0.7989199041388929,972000,0.45122241679819813
G_219101992_kappa_0.5_1,2,1739.478875410779,2458739.4788754107,1.5498117563820548,-2.328013189617757,4000,1,0.8722532019019127,972000,0.2504714132045496
G_219101992_kappa_0.5_1,3,1759.255283460598,2458759.2552834605,1.4567056732603758,-3.254102581332218,4000,1,0.8275348118506372,972000,0.403658827189054
G_219101992_kappa_0.5_2,1,1744.169153842745,2458744.1691538426,1.2579461809899655,-2.7290786526564195,4000,1,0.47407098384574053,972000,0.13553017885335292
G_219101992_kappa_0.5_2,1,1756.0594474487293,2458756.0594474487,1.397649535334582,-2.8948616778836875,4000,1,0.685359974578023,972000,0.10059983708057882
G_219101992_kappa_0.5_3,1,1746.20248946121,2458746.2024894613,1.4191345826485813,-2.471085079713714,4000,1,0.44395294450223444,972000,0.11982039364723425
G_219101992_kappa_0.5_3,1,1739.6719308776146,2458739.6719308775,1.5062674144285277,-3.503417928692069,4000,1,0.15774901751428844,972000,0.15112453788322064
G_219101992_kappa_0.5_3,1,1757.0552812985547,2458757.0552812987,1.0916366415021594,-2.691480239015618,4000,1,0.6584262631833553,972000,0.8596901932087727
G_219101992_kappa_0.5_4,1,1755.866391824405,2458755.8663918246,0.8381382060066097,-1.6935149761157002,4000,1,0.24565261211246253,972000,7.983883907368033
G_219101992_kappa_0.5_4,1,1743.2594310077898,2458743.259431008,0.7189764954772003,-2.4030802762593724,4000,1,0.5881542555987835,972000,1.1409689422352416
G_219101992_kappa_0.5_4,2,1743.6372090109721,2458743.637209011,1.6103975777586237,-3.508146635110148,4000,1,0.663709856197238,972000,0.1558275650164194
G_219101992_kappa_0.5_5,1,1757.588615022284,2458757.588615022,1.432214148738579,-2.568402807691497,4000,1,0.4646051905117929,972000,0.1822665912868424
G_219101992_kappa_0.5_5,1,1740.2094306712622,2458740.2094306713,1.467251765472963,-2.3144074920808215,4000,1,0.6434520436450839,972000,0.050042943341331886
G_219101992_kappa_0.5_5,1,1753.6761139698724,2458753.6761139696,1.090710254815209,-2.4895874498848003,4000,1,0.6322212927974761,972000,0.49613384574160746
G_219101992_kappa_0.5_5,1,1753.167780798421,2458753.1677807984,1.4117850188841607,-2.7001477021960603,4000,1,0.41828991966322066,972000,0.29344365634006553
G_219101992_kappa_0.5_6,1,1745.164988128758,2458745.164988129,1.534492407502149,-3.3792670628045607,4000,1,0.7173383267596364,972000,0.2017677246866252
G_219101992_kappa_0.5_6,1,1739.356653247285,2458739.3566532475,1.2314237740421454,-3.3999525647402375,4000,1,0.5366134799085558,972000,8.641110514795384
G_219101992_kappa_0.5_6,1,1761.453898494754,2458761.4538984946,0.9597089827407732,-2.139051806907094,4000,1,0.49632740737870334,972000,0.500509514019143
G_219101992_kappa_0.5_6,1,1753.0511141772126,2458753.0511141773,1.1442644435385816,-2.640682050885181,4000,1,0.5153693555854261,972000,0.28428840827472557
G_219101992_kappa_0.5_8,1,1757.6261150528026,2458757.626115053,1.0569357107957158,-2.728496170398335,4000,1,0.816768066585064,972000,0.45983506475553865
G_219101992_kappa_0.5_8,1,1754.3844471872553,2458754.384447187,0.6881495680317139,-2.4123566583186946,4000,1,0.11935981325805187,972000,1.3783210486049406
G_219101992_kappa_0.5_8,1,1743.3691532912699,2458743.3691532915,1.575234917664138,-3.393168850404459,4000,1,0.019168126862496138,972000,0.09790286736356234
G_219101992_kappa_0.5_8,1,1757.4288926746276,2458757.428892675,0.8985984979099364,-2.253179029535535,4000,1,0.43530130889266727,972000,0.38944786081848004
G_219101992_kappa_0.5_9,1,1744.385820691024,2458744.385820691,1.4371000054312317,-3.058378136410129,4000,1,0.4068844995461404,972000,0.20542528503529997
G_219101992_kappa_0.5_9,2,1744.5024874612966,2458744.502487461,1.6252306634848823,-3.95970147813849,4000,1,0.43021785356104375,972000,0.133524270235668
G_219101992_kappa_0.5_10,1,1742.6760974062495,2458742.676097406,1.5064215349230785,-3.0999568212754993,4000,1,0.6776885755360127,972000,0.2060969890431369
G_219101992_kappa_0.5_10,2,1742.8622085924535,2458742.8622085922,1.5958584829774844,-2.9920725682134273,4000,1,0.7149108127690852,972000,0.19642330966613963
G_219101992_kappa_0.5_10,3,1744.2691539248308,2458744.2691539247,0.9338177979496317,-2.525812188894047,4000,1,0.9962998792529106,972000,0.8931554412344559
G_219101992_kappa_0.5_10,1,1756.2983364367215,2458756.2983364365,1.114588184969496,-2.5942551580293496,4000,1,0.38378264391794803,972000,0.47716804430825105
G_219101992_kappa_0.5_11,1,1744.3177650769176,2458744.317765077,1.266529868991699,-2.627738057873113,4000,1,0.9100651515647769,972000,0.19176534454999958
G_219101992_kappa_0.5_11,1,1741.6885971717315,2458741.6885971716,0.6682044094070104,-1.798499785445767,4000,1,0.4306227510794997,972000,4.418794580623891
G_219101992_kappa_0.5_11,1,1742.2622083854499,2458742.2622083854,1.2278865136463686,-2.7225126120395116,4000,1,0.5834063701331615,972000,0.25622790237437576
G_219101992_kappa_0.5_11,1,1753.2608363198037,2458753.26083632,1.3807001679636726,-2.904145883334865,4000,1,0.07165990676730871,972000,0.17907275745767542
G_219101992_kappa_0.5_11,2,1753.903891695966,2458753.903891696,1.6071702986031293,-4.247755077104868,4000,1,0.20027098199352622,972000,0.30838871832457565
G_219101992_kappa_0.5_12,1,1761.5386209162425,2458761.538620916,0.6256693979942739,-0.9669179604287227,4000,1,0.49281175136566163,972000,8.767881448663957
G_219101992_kappa_0.5_13,1,1746.438600928636,2458746.4386009285,1.5389192206111724,-3.3900958456022927,4000,1,0.759380910359323,972000,0.16041288048733343
G_219101992_kappa_0.5_13,1,1758.419171351593,2458758.4191713515,1.2842839309345526,-2.7501896771560723,4000,1,0.18995983470231295,972000,0.22247567983328792
G_219101992_kappa_0.5_13,2,1758.8427829394413,2458758.8427829393,1.6473855162825353,-4.269375752736674,4000,1,0.27468215227127074,972000,0.20213233434090513
G_219101992_kappa_0.5_13,1,1739.4094309995235,2458739.4094309993,1.4219253630132809,-3.165170572064733,4000,1,0.6625155937857926,972000,0.21222867808959983
G_219101992_kappa_0.5_14,1,1753.2177807798203,2458753.21778078,1.3299276585666857,-2.0096899793410383,4000,1,0.46811676798388363,972000,0.4897847876113398
G_219101992_kappa_0.5_15,1,1739.6302642295768,2458739.6302642296,1.4792166806290818,-3.015493342301643,4000,1,0.8992393095046282,972000,0.15422454339964495
G_219101992_kappa_0.5_15,1,1748.1469375453798,2458748.1469375454,0.8456201817921837,-2.159438164059667,4000,1,0.5870443777181208,972000,0.21116832898270962
G_219101992_kappa_0.5_16,1,1752.1469479160824,2458752.146947916,0.9049691812140568,-1.0664140876054804,4000,1,0.20762439165264368,972000,3.458822125209418
G_219101992_kappa_0.5_16,1,1742.8205419081241,2458742.820541908,1.4224900630776667,-2.9950774766554877,4000,1,0.45480443341657517,972000,0.16636080236652245
G_219101992_kappa_0.5_16,2,1757.7441707071134,2458757.744170707,1.2596866855730164,-2.211590133373311,4000,1,0.439530193246901,972000,0.4377843753259415
G_219101992_kappa_0.5_16,3,1758.8427829394413,2458758.8427829393,1.62892826741608,-3.0130678116875775,4000,1,0.6592526396736502,972000,0.09905400740039384
G_219101992_kappa_0.5_17,1,1751.6997258175743,2458751.6997258174,1.2989401352102488,-2.858611465771515,4000,1,0.7574456157162786,972000,0.5157366607966875
G_219101992_kappa_0.5_17,1,1761.5761210058786,2458761.5761210057,0.7228310901135453,-2.3542872629871003,4000,1,0.3728670449927449,972000,1.3447617525700695
G_219101992_kappa_0.5_17,2,1761.712232449986,2458761.71223245,1.6386238467784853,-2.4782159077378125,4000,1,0.400089333858341,972000,0.09418035159180077
G_219101992_kappa_0.5_17,1,1760.569174431139,2458760.5691744313,1.04908163884707,-2.413637365095261,4000,1,0.35965399704873563,972000,0.41712239441031634
G_219101992_kappa_0.5_18,1,1739.0885978223318,2458739.0885978225,1.5403510515100387,-2.8913579273558017,4000,1,0.5563962117768824,972000,0.17724226022344894
G_219101992_kappa_0.5_18,2,1752.6636143455871,2458752.6636143457,0.9891162102894823,-2.7505296189949506,4000,1,0.27139951642602683,972000,1.6100768114171304
G_219101992_kappa_0.5_18,1,1756.7900033564706,2458756.7900033565,1.4230434372784528,-2.0182366245512937,4000,1,0.20323490900918842,972000,0.03330902814241991
G_219101992_kappa_0.5_18,1,1739.6524864418243,2458739.6524864417,1.365368947976245,-2.8311945329183943,4000,1,0.3459604359231889,972000,0.22578955689432262
G_219101992_kappa_0.5_18,2,1740.5552639106877,2458740.555263911,1.631550023551671,-3.3720693806562183,4000,1,0.5265159297734499,972000,0.1654946460134866
G_219101992_kappa_0.5_19,1,1739.3330421476653,2458739.3330421476,0.9294893179803969,-1.6855161546653024,4000,1,0.2714479029178619,972000,4.634156326513894
G_219101992_kappa_0.5_19,1,1759.2886168385994,2458759.2886168384,1.5042624818469716,-2.917538411449772,4000,1,0.9648305049166084,972000,0.20589330923396287
G_219101992_kappa_0.5_19,1,1747.4705471937023,2458747.4705471937,1.3555717403927836,-2.8336405240110425,4000,1,0.6679210351780057,972000,0.3186829231518772
G_219101992_kappa_0.5_21,1,1740.6747083303499,2458740.6747083305,0.929686433502474,-2.6392398450470225,4000,1,0.7460437742993236,972000,1.0111315506292475
G_219101992_kappa_0.5_21,1,1755.3038916814967,2458755.3038916816,0.986626726403045,-2.5567625751441,4000,1,0.16972303809598088,972000,0.7036688722431139
G_219101992_kappa_0.5_21,2,1756.3955587037294,2458756.3955587037,1.627405635393257,-3.8935153470782096,4000,1,0.3880564425140619,972000,0.24017427678803144
G_219101992_kappa_0.5_21,1,1745.9038779286518,2458745.903877929,1.5062299472236906,-1.241897022391214,4000,1,0.2524720191024244,972000,0.07399743337825017
G_219101992_kappa_0.5_22,1,1743.8177646887598,2458743.8177646887,0.9879391574048977,-1.8843759740390376,4000,1,0.6510079528205097,972000,3.184836693126852
G_219101992_kappa_0.5_22,1,1752.319170061879,2458752.319170062,1.3222466181205814,-2.8009538174699595,4000,1,0.7210339950397611,972000,0.3335858500571804
G_219101992_kappa_0.5_22,1,1743.324708821598,2458743.3247088217,1.4652542608331565,-3.2406141809883175,4000,1,0.6166078134439885,972000,0.3804734946966321
G_219101992_kappa_0.5_22,1,1756.6650032858252,2458756.6650032857,1.3559514658987735,-2.785273315412175,4000,1,0.739699936658144,972000,0.1962919733809777
G_219101992_kappa_0.5_23,1,1748.2927712270803,2458748.292771227,1.392284120561754,-2.874330897129197,4000,1,0.38378109540790317,972000,0.14341015929104148
G_219101992_kappa_0.5_23,2,1748.370549195913,2458748.370549196,1.6173247890092806,-3.900053321717356,4000,1,0.3993366891518235,972000,0.0860744100439936
G_219101992_kappa_0.5_23,1,1752.444170003664,2458752.4441700038,0.7711678954857358,-2.2051866437716305,4000,1,0.8860100977122783,972000,0.39736296703709445
G_219101992_kappa_0.5_23,1,1753.8983361415098,2458753.8983361414,1.141114646144944,-2.8357782352658645,4000,1,0.43002461092546584,972000,0.8151742838560074
G_219101992_kappa_0.5_23,1,1739.8316530315901,2458739.8316530315,1.3711856746801983,-2.9828471998475328,4000,1,0.5639169090427458,972000,0.3224217666344296
G_219101992_kappa_0.5_23,1,1752.2608367551338,2458752.260836755,0.981270511096664,-2.544739355505201,4000,1,0.07772173564881087,972000,0.4767428549148196
G_219101992_kappa_0.5_23,2,1753.6066695438308,2458753.606669544,1.6116199937452107,-3.305341242184134,4000,1,0.34688829341903327,972000,0.1536525373773461
G_219101992_kappa_0.5_24,1,1742.9163752828176,2458742.9163752827,1.5430223553327824,-2.8128359882099208,4000,1,0.3643429917283356,972000,0.39347905482415757
G_219101992_kappa_0.5_24,1,1740.1233195885047,2458740.1233195886,0.9115168100017391,-2.7191040287244603,4000,1,0.43709880020469427,972000,1.9920253469960723
G_219101992_kappa_0.5_25,1,1758.0816710121303,2458758.081671012,1.0390913975521432,-2.651094030376652,4000,1,0.17945446399971843,972000,0.5154787699186426
G_219101992_kappa_0.5_25,1,1751.971947983201,2458751.9719479834,1.4838266357434946,-2.878463768842338,4000,1,0.29817001838237045,972000,0.08916787464261483
G_219101992_kappa_0.5_27,1,1754.1330583243266,2458754.1330583245,1.3452472098545143,-2.784620838641607,4000,1,0.0074336259625852105,972000,0.22411337369531076
G_219101992_kappa_0.5_27,1,1752.7386143113176,2458752.7386143114,0.9679684033334723,-2.677214380290926,4000,1,0.7047019302845001,972000,0.8659993369459743
G_219101992_kappa_0.5_29,1,1746.6469345940047,2458746.646934594,1.417800183925458,-3.0165725744503353,4000,1,0.7583890535868705,972000,0.1022939946364964
G_219101992_kappa_0.5_29,2,1748.0691595868902,2458748.069159587,1.6292725780008457,-4.206234926893061,4000,1,0.04283405216410756,972000,0.279891403121088
G_219101992_kappa_0.5_29,1,1751.8719480129912,2458751.871948013,1.6165385109741865,-1.9387867828910892,4000,1,0.4399905323050916,972000,0.14363609612868075
G_219101992_kappa_0.5_29,1,1759.8830621476118,2458759.8830621475,1.5245234217508086,-3.4167435914431215,4000,1,0.24650472505018114,972000,0.2347455570826686
G_219101992_kappa_0.5_29,2,1759.949728919616,2458759.9497289197,1.6422193713029942,-1.7439188067749412,4000,1,0.25983807947486637,972000,0.06717234612111236
G_219101992_kappa_0.5_29,1,1747.2261022764683,2458747.2261022762,1.103352469625234,-2.7368227947426753,4000,1,0.38463562317192557,972000,0.643074489957378
G_219101992_kappa_0.5_30,1,1747.7927700829598,2458747.792770083,1.4319408015608481,-2.8980692596228574,4000,1,0.7142959652468562,972000,0.08216612977764534
G_219101992_kappa_0.5_30,1,1746.5149899373157,2458746.514989937,1.226495099395625,-2.7164519160668146,4000,1,0.6673903968185186,972000,0.1764827899337205
G_219101992_kappa_0.5_30,1,1753.620558428943,2458753.620558429,1.5090153309413121,-3.11428588128605,4000,1,0.6874878760427237,972000,0.13427767436544
G_219101992_kappa_0.5_30,1,1760.4552853335526,2458760.4552853336,1.356867207443583,-3.04811654701881,4000,1,0.9628983257338405,972000,0.7220221757770359
G_219101992_kappa_0.5_31,1,1761.1663978504234,2458761.1663978505,1.1945838779573115,-2.713784143283031,4000,1,0.627230711095035,972000,0.3637509605178072
G_219101992_kappa_0.5_31,1,1754.86222496247,2458754.8622249626,0.8902117040525611,-1.8808010747779078,4000,1,0.056893300265073776,972000,1.0651653320541625
G_219101992_kappa_0.5_31,2,1754.9302805226648,2458754.9302805224,1.6004533439261792,-2.509479974984611,4000,1,0.07050441224128008,972000,0.19247068598570508
G_219101992_kappa_0.5_31,1,1746.5038788086415,2458746.5038788086,1.3987228892028158,-2.8224636709477107,4000,1,0.2393831504508853,972000,0.11689788382851424
G_219101992_kappa_0.5_32,1,1741.0955416084453,2458741.0955416085,0.7582533552156198,-2.5514100596930613,4000,1,0.6010310760699212,972000,1.914769554164308
G_219101992_kappa_0.5_32,1,1756.6552810582884,2458756.6552810585,1.2137092471261284,-2.758123291378821,4000,1,0.9229763050563633,972000,0.24230166929498928
G_219101992_kappa_0.5_32,1,1753.3733362811067,2458753.373336281,0.9873605634699737,-2.6979173123520463,4000,1,0.5505813884548842,972000,0.7997944519506218
G_219101992_kappa_0.5_33,1,1742.6858196321523,2458742.6858196324,1.5859922782277216,-3.250513908008312,4000,1,0.27520977836102245,972000,0.04620836960485823
G_219101992_kappa_0.5_33,1,1747.356658081101,2458747.356658081,0.6347162509632733,-2.285856940646559,4000,1,0.5004475170746445,972000,0.7419080794641637
G_219101992_kappa_0.5_33,2,1748.0691595868902,2458748.069159587,1.6445368913859435,-2.277399225712714,4000,1,0.6429478182457388,972000,0.0903225472757017
G_219101992_kappa_0.5_33,1,1742.212208372797,2458742.212208373,1.6347958882865659,-4.00262471233968,4000,1,0.3480208247900009,972000,0.18157199218667822
G_219101992_kappa_0.5_33,2,1757.724726246121,2458757.724726246,1.0834078385712265,-2.4417636369814337,4000,1,0.4505243994295597,972000,0.30722891568069144
G_219101992_kappa_0.5_34,1,1748.5344384999198,2458748.5344384997,0.8021604091647376,-2.1569190045768147,4000,1,0.443683866225183,972000,0.2658103988337713
G_219101992_kappa_0.5_34,2,1753.4275029302019,2458753.42750293,1.1629366767966332,-2.05512699080747,4000,1,0.4222967523150146,972000,1.4115763280450138
G_219101992_kappa_0.5_34,1,1741.0691527215417,2458741.0691527217,1.3968655387379374,-2.848108937805574,4000,1,0.11324979355558754,972000,0.16385594578943127
G_219101992_kappa_0.5_34,2,1741.5816527184888,2458741.5816527186,1.6423369034838626,-2.093766750041209,4000,1,0.21574979294091462,972000,0.13137919041159055
G_219101992_kappa_0.5_34,1,1748.0997152130267,2458748.099715213,1.2209591795017918,-1.3697034453796118,4000,1,0.33056439822539685,972000,1.5623872356546107
G_219101992_kappa_0.5_34,1,1742.2260972651297,2458742.2260972653,1.023989245622348,-1.2013690771571224,4000,1,0.5882633299566805,972000,2.7926940926085715
G_219101992_kappa_0.5_35,1,1748.177493172884,2458748.1774931727,1.2375550352731761,-2.627705579027282,4000,1,0.9205356571823359,972000,0.2146514966021389
G_219101992_kappa_0.5_35,2,1748.3566602726328,2458748.3566602725,1.601572897418324,-3.387415429543573,4000,1,0.9563690771348774,972000,0.16788522068263215
G_219101992_kappa_0.5_36,1,1747.0358241492947,2458747.0358241494,1.1656434641596756,-2.1486958647992704,4000,1,0.15584751227870583,972000,1.2271592453403402
G_219101992_kappa_0.5_36,1,1739.927486326621,2458739.9274863265,1.1101635636485385,-2.602381130134893,4000,1,0.4785231280140579,972000,0.3576288787869436
G_219101992_kappa_0.5_36,2,1740.5552639106877,2458740.555263911,1.6044323137955196,-1.565070261321607,4000,1,0.6040786448866129,972000,0.09911629294847367
G_219101992_kappa_0.5_37,1,1741.1788749368116,2458741.178874937,1.2485597400859296,-2.63479485738642,4000,1,0.14214484160766006,972000,0.3717139172583782
G_219101992_kappa_0.5_37,2,1741.5816527184888,2458741.5816527186,1.660837658569796,-3.1527255718243654,4000,1,0.22270039794966578,972000,0.09936583026962935
G_219101992_kappa_0.5_37,1,1739.167764450704,2458739.167764451,1.2066566027375922,-2.4426523791918426,4000,1,0.9380477675236761,972000,0.19590978745164508
G_219101992_kappa_0.5_37,1,1759.1594500010033,2458759.159450001,1.0485147580355363,-2.7200724249720536,4000,1,0.3608240270987153,972000,1.1092647601271597
G_219101992_kappa_0.5_38,1,1743.7205423995474,2458743.7205423997,1.5153165849280894,-3.22069247133376,4000,1,0.7891697937622666,972000,0.13005901650516277
G_219101992_kappa_0.5_38,1,1745.0260990885913,2458745.0260990886,1.2063403980867686,-2.6015720855723634,4000,1,0.9438428995199502,972000,0.25204915269968564
G_219101992_kappa_0.5_38,1,1758.984449778594,2458758.9844497787,1.4264167507627616,-2.7430436389774644,4000,1,0.43769799517467617,972000,0.7681421075976361
G_219101992_kappa_0.5_38,2,1759.930284444266,2458759.9302844442,1.6132070765818296,-1.787364672008035,4000,1,0.6268649282865226,972000,0.09110359927487606
G_219101992_kappa_0.5_39,1,1745.9136001640952,2458745.913600164,1.1639823117954946,-2.659476277048716,4000,1,0.6417990248650313,972000,0.34555355011702216
G_219101992_kappa_0.5_39,2,1746.2399895164156,2458746.2399895163,1.6022375017420283,-3.486124224255623,4000,1,0.7070768953301012,972000,0.2682237387309505
G_219101992_kappa_0.5_39,1,1747.8094367855551,2458747.8094367855,0.9972800047294349,-2.7590421729817964,4000,1,0.8875604278407991,972000,1.0379019176395157
G_219101992_kappa_0.5_39,1,1758.7094494498187,2458758.70944945,1.303310257803108,-2.6228377924555764,4000,1,0.6744235303252936,972000,0.22800125041301442
G_219101992_kappa_0.5_39,2,1758.8427829394413,2458758.8427829393,1.6267386288386347,-2.9435719168684407,4000,1,0.7010902281850576,972000,0.09748282134063736
G_219101992_kappa_0.5_40,1,1741.0885971645039,2458741.0885971645,1.1494523713009928,-2.709014671596152,4000,1,0.17306709494441747,972000,0.3083392134892369
G_219101992_kappa_0.5_41,1,1739.7038753079992,2458739.703875308,1.38855636110399,-2.961571952601317,4000,1,0.6568976531736552,972000,0.22370980298657855
G_219101992_kappa_0.5_41,1,1755.4705583816049,2458755.4705583816,1.0296273947177315,-2.604725551532111,4000,1,0.6394718315452337,972000,0.7151084705227997
G_219101992_kappa_0.5_41,1,1747.0177685614037,2458747.0177685614,1.392751863739076,-2.4310306726508943,4000,1,0.8688839707523585,972000,0.1499042902434059
G_219101992_kappa_0.5_41,2,1748.0691595868902,2458748.069159587,1.6292725780008457,-4.206234926893061,4000,1,0.07916217586025595,972000,0.279891403121088
G_219101992_kappa_0.5_41,1,1758.7316716976857,2458758.7316716975,0.518298961709661,-1.501195928693191,4000,1,0.5960740999318659,972000,13.218344666305153
G_219101992_kappa_0.5_41,1,1744.5774875300694,2458744.57748753,1.1642266426048444,-2.6575705995604157,4000,1,0.17194266095757485,972000,0.1392308820393769
G_219101992_kappa_0.5_41,1,1751.9261146645122,2458751.9261146644,0.9198863861177343,-2.656752816383409,4000,1,0.13217009510844946,972000,1.36395951216687
G_219101992_kappa_0.5_41,1,1745.1038769503293,2458745.10387695,1.2071531057067395,-2.787572057518342,4000,1,0.7188942043110729,972000,0.45428342588875104
G_219101992_kappa_0.5_42,1,1752.345558938588,2458752.3455589386,1.411451956916632,-3.1381615750543017,4000,1,0.7270275641232729,972000,0.40840112533902345
G_219101992_kappa_0.5_42,1,1743.9802648068594,2458743.9802648067,1.461903037919937,-3.323205954207379,4000,1,0.8042247348465026,972000,0.20949650819221477
G_219101992_kappa_0.5_42,2,1758.0219487334575,2458758.0219487334,1.547570902538097,-3.3605019494385324,4000,1,0.6125615201890469,972000,0.09614730046932406
G_219101992_kappa_0.5_42,1,1742.5788751486962,2458742.5788751487,1.201691672339769,-2.1621006531976157,4000,1,0.5922706712037324,972000,0.6940378370404799
G_219101992_kappa_0.5_42,1,1757.6233372727497,2458757.6233372726,1.3905686985530297,-2.9191173765129084,4000,1,0.45631506098434327,972000,0.07718148295452365
G_219101992_kappa_0.5_43,1,1747.8733258135235,2458747.8733258136,0.8574172389164724,-2.6835948524043447,4000,1,0.27934774905443194,972000,1.8862843748554912
G_219101992_kappa_0.5_43,1,1743.8469313760572,2458743.846931376,0.8848555801506606,-2.479692581755203,4000,1,0.9736940461210907,972000,1.0034660628362455
G_219101992_kappa_0.5_44,1,1741.4094304889397,2458741.409430489,1.4311669794985946,-0.472651502383016,4000,1,0.43452326152473686,972000,0.07205907251641563
G_219101992_kappa_0.5_44,1,1758.8497273921848,2458758.849727392,1.0895048005171761,-2.33705655239835,4000,1,0.9583828064613045,972000,0.25517745028807926
G_219101992_kappa_0.5_44,1,1760.5122298816068,2458760.5122298817,1.5160286020114517,-3.229519058404358,4000,1,0.4365078596398234,972000,0.19069123798190618
G_219101992_kappa_0.5_44,1,1744.82609888143,2458744.8260988817,1.4051139111941964,-2.856950076505679,4000,1,0.06323651028797031,972000,0.28756088179315814
G_219101992_kappa_0.5_44,2,1761.1344533372849,2458761.134453337,0.8028830719569695,-2.429619590746494,4000,1,0.3249074013903737,972000,0.9884423588020913
